Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Business address,Number of patrons,x coordinate,y coordinate,Location
2012,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,"Shop 12, Ground , 3 Southgate Avenue SOUTHBANK 3006",550,144.9663,-37.8207,POINT (144.9663 -37.8207)
2012,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,"Shop 3, Ground , 3 Southgate Avenue SOUTHBANK 3006",200,144.9663,-37.8207,POINT (144.9663 -37.8207)
2012,753,598987,598987,Evan Walker Bridge SOUTHBANK 3006,Southbank,"Kiosk ,  Evan Walker Bridge SOUTHBANK 3006",150,144.9651,-37.8197,POINT (144.9651 -37.8197)
2012,760,108642,108642,497-503 St Kilda Road MELBOURNE 3004,Melbourne (Remainder),"Part Ground , 499 St Kilda Road MELBOURNE 3004",150,144.9791,-37.8433,POINT (144.9791 -37.8433)
2012,774,600431,600431,816 Lorimer Street PORT MELBOURNE 3207,Port Melbourne,Part 816 Lorimer Street PORT MELBOURNE 3207,60,144.9310,-37.8222,POINT (144.931 -37.8222)
2012,801,110335,110335,1-9 Southbank Boulevard SOUTHBANK 3006,Southbank,"Part Ground , 1 Southbank Boulevard SOUTHBANK 3006",400,144.9629,-37.8210,POINT (144.9629 -37.821)
2012,801,559161,559161,3-7 Riverside Quay SOUTHBANK 3006,Southbank,"Unit 8901, Level 89, 7 Riverside Quay SOUTHBANK 3006",150,144.9645,-37.8217,POINT (144.9645 -37.8217)
2012,801,559161,559161,3-7 Riverside Quay SOUTHBANK 3006,Southbank,5 Riverside Quay SOUTHBANK 3006,638,144.9645,-37.8217,POINT (144.9645 -37.8217)
2012,802,575820,575820,1-9 Freshwater Place SOUTHBANK 3006,Southbank,"Shop 7, 3-9 Freshwater Place SOUTHBANK 3006",562,144.9622,-37.8217,POINT (144.9622 -37.8217)
2012,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 18, Ground , 8 Whiteman Street SOUTHBANK 3006",508,144.9586,-37.8232,POINT (144.9586 -37.8232)
2012,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,8 Whiteman Street SOUTHBANK 3006,320,144.9586,-37.8232,POINT (144.9586 -37.8232)
2012,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,8 Whiteman Street SOUTHBANK 3006,650,144.9586,-37.8232,POINT (144.9586 -37.8232)
2012,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Part Mezzanine 1, 8 Whiteman Street SOUTHBANK 3006",347,144.9586,-37.8232,POINT (144.9586 -37.8232)
2012,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 11, Ground , 8 Whiteman Street SOUTHBANK 3006",200,144.9586,-37.8232,POINT (144.9586 -37.8232)
2012,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 30, Ground , 8 Whiteman Street SOUTHBANK 3006",340,144.9586,-37.8232,POINT (144.9586 -37.8232)
2012,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 3, Ground , 8 Whiteman Street SOUTHBANK 3006",120,144.9586,-37.8232,POINT (144.9586 -37.8232)
2012,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 46, Ground , 8 Whiteman Street SOUTHBANK 3006",300,144.9586,-37.8232,POINT (144.9586 -37.8232)
2012,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 52, Level 2, 8 Whiteman Street SOUTHBANK 3006",600,144.9586,-37.8232,POINT (144.9586 -37.8232)
2012,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 53, Level 2, 8 Whiteman Street SOUTHBANK 3006",560,144.9586,-37.8232,POINT (144.9586 -37.8232)
2012,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,"Shop 54, Level 2, 8 Whiteman Street SOUTHBANK 3006",900,144.9586,-37.8232,POINT (144.9586 -37.8232)
2012,808,108052,108052,133 Queens Bridge Street SOUTHBANK 3006,Southbank,"Level 1, 133 Queens Bridge Street SOUTHBANK 3006",120,144.9605,-37.8253,POINT (144.9605 -37.8253)
2012,808,110385,110385,174-184 City Road SOUTHBANK 3006,Southbank,38-0 City Road SOUTHBANK 3006,250,144.9619,-37.8238,POINT (144.9619 -37.8238)
2012,861,102503,102503,161-173 Domain Road SOUTH YARRA 3141,South Yarra,"Unit 5, 171 Domain Road SOUTH YARRA 3141",245,144.9817,-37.8343,POINT (144.9817 -37.8343)
2012,904,556742,556742,419-443 Royal Parade PARKVILLE 3052,Parkville,419-443 Royal Parade PARKVILLE 3052,69,144.9588,-37.7829,POINT (144.9588 -37.7829)
2012,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,"Part Level 1, 140 Harbour Esplanade DOCKLANDS 3008",70,144.9475,-37.8167,POINT (144.9475 -37.8167)
2012,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,"Part Level 1, 140 Harbour Esplanade DOCKLANDS 3008",80,144.9475,-37.8167,POINT (144.9475 -37.8167)
2012,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,"Part Level 1, 140-0 Harbour Esplanade DOCKLANDS 3008",250,144.9475,-37.8167,POINT (144.9475 -37.8167)
2012,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,"Part Ground , 140 Harbour Esplanade DOCKLANDS 3008",500,144.9475,-37.8167,POINT (144.9475 -37.8167)
2012,1104,576024,576023,747-757 Bourke Street DOCKLANDS 3008,Docklands,749 Bourke Street DOCKLANDS 3008,300,144.9478,-37.8194,POINT (144.9478 -37.8194)
2012,1108,604125,604125,143-175 Harbour Esplanade DOCKLANDS 3008,Docklands,"Shed 9, Part  Harbour Esplanade DOCKLANDS 3008",690,144.9433,-37.8165,POINT (144.9433 -37.8165)
2012,1109,601809,593728,425-427 Docklands Drive DOCKLANDS 3008,Docklands,"Shop 120, Part Level 1, 425-427 Docklands Drive DOCKLANDS 3008",500,144.9392,-37.8152,POINT (144.9392 -37.8152)
2012,1109,601809,593728,425-427 Docklands Drive DOCKLANDS 3008,Docklands,"Shop 120, Part Level 1, 425-427 Docklands Drive DOCKLANDS 3008",350,144.9392,-37.8152,POINT (144.9392 -37.8152)
2012,1110,620312,593737,23-37 Star Crescent DOCKLANDS 3008,Docklands,12 Star Crescent DOCKLANDS 3008,498,144.9379,-37.8132,POINT (144.9379 -37.8132)
2012,1110,593739,593739,99-127 Pearl River Road DOCKLANDS 3008,Docklands,99-127 Pearl River Road DOCKLANDS 3008,100,144.9356,-37.8122,POINT (144.9356 -37.8122)
2012,2530,616125,616125,25-27 Rankins Road KENSINGTON 3031,Kensington,25-27 Rankins Road KENSINGTON 3031,90,144.9322,-37.7893,POINT (144.9322 -37.7893)
2012,2530,616160,616160,265-271 Racecourse Road KENSINGTON 3031,Kensington,265-271 Racecourse Road KENSINGTON 3031,400,144.9324,-37.7886,POINT (144.9324 -37.7886)
2013,4,104034,104034,207-361 Flinders Street MELBOURNE 3000,Melbourne (CBD),"Shop 17,  Flinders Street MELBOURNE 3000",300,144.9653,-37.8187,POINT (144.9653 -37.8187)
2013,6,578321,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),"Tenancy 17, 2 Swanston Street MELBOURNE 3000",355,144.9705,-37.8178,POINT (144.9705 -37.8178)
2013,6,578324,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),"Tenancy 29, Level 2, 2 Swanston Street MELBOURNE 3000",200,144.9705,-37.8178,POINT (144.9705 -37.8178)
2013,6,578324,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),"Tenancy 29, Ground , 2 Swanston Street MELBOURNE 3000",600,144.9705,-37.8178,POINT (144.9705 -37.8178)
2013,6,578327,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),"Tenancy 18, 2 Swanston Street MELBOURNE 3000",1000,144.9705,-37.8178,POINT (144.9705 -37.8178)
2013,11,103984,103984,566-580 Flinders Street MELBOURNE 3000,Melbourne (CBD),8 Flinders Street MELBOURNE 3000,98,144.9553,-37.8207,POINT (144.9553 -37.8207)
2013,11,103993,103993,508-514 Flinders Street MELBOURNE 3000,Melbourne (CBD),508-514 Flinders Street MELBOURNE 3000,983,144.9572,-37.8202,POINT (144.9572 -37.8202)
2013,11,108971,108971,561-585 Flinders Lane MELBOURNE 3000,Melbourne (CBD),561-585 Flinders Lane MELBOURNE 3000,100,144.9552,-37.8202,POINT (144.9552 -37.8202)
2013,12,103994,103994,502-504 Flinders Street MELBOURNE 3000,Melbourne (CBD),502-504 Flinders Street MELBOURNE 3000,100,144.9577,-37.8201,POINT (144.9577 -37.8201)
2013,12,104824,104824,11A Highlander Lane MELBOURNE 3000,Melbourne (CBD),11A Highlander Lane MELBOURNE 3000,202,144.9580,-37.8197,POINT (144.958 -37.8197)
2013,12,105399,105399,26-32 King Street MELBOURNE 3000,Melbourne (CBD),"Level 1, 26 King Street MELBOURNE 3000",222,144.9575,-37.8195,POINT (144.9575 -37.8195)
2013,12,105401,105401,14-20 King Street MELBOURNE 3000,Melbourne (CBD),"Basement , 20 King Street MELBOURNE 3000",260,144.9577,-37.8198,POINT (144.9577 -37.8198)
2013,12,105401,105401,14-20 King Street MELBOURNE 3000,Melbourne (CBD),"Gnd & Flr1 , 20-20 King Street MELBOURNE 3000",660,144.9577,-37.8198,POINT (144.9577 -37.8198)
2013,13,106435,106435,21-31 Market Street MELBOURNE 3000,Melbourne (CBD),"Unit 1, 29 Market Street MELBOURNE 3000",350,144.9604,-37.8186,POINT (144.9604 -37.8186)
2013,14,101099,101099,16-26 Bond Street MELBOURNE 3000,Melbourne (CBD),"Ground , 20-24 Bond Street MELBOURNE 3000",500,144.9631,-37.8181,POINT (144.9631 -37.8181)
2013,14,103165,103165,1-5 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),288 Elizabeth Street MELBOURNE 3000,160,144.9646,-37.8181,POINT (144.9646 -37.8181)
2013,14,103172,103172,31-39 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),"Level 1, 35-39 Elizabeth Street MELBOURNE 3000",329,144.9643,-37.8174,POINT (144.9643 -37.8174)
2013,14,103946,103946,313-315 Flinders Lane MELBOURNE 3000,Melbourne (CBD),"Unit 1, Basement , 313-315 Flinders Lane MELBOURNE 3000",100,144.9639,-37.8176,POINT (144.9639 -37.8176)
2013,14,103951,103951,341-347 Flinders Lane MELBOURNE 3000,Melbourne (CBD),347 Flinders Lane MELBOURNE 3000,415,144.9630,-37.8178,POINT (144.963 -37.8178)
2013,14,104003,104003,2-8 Queen Street MELBOURNE 3000,Melbourne (CBD),"Suite 1201, Part Level 12, 2-0 Queen Street MELBOURNE 3000",300,144.9627,-37.8186,POINT (144.9627 -37.8186)
2013,15,103944,103944,277-279 Flinders Lane MELBOURNE 3000,Melbourne (CBD),"Unit 1, Basement , 277 Flinders Lane MELBOURNE 3000",400,144.9653,-37.8172,POINT (144.9653 -37.8172)
2013,15,109257,109257,1-7 Swanston Street MELBOURNE 3000,Melbourne (CBD),1-7 Swanston Street MELBOURNE 3000,470,144.9670,-37.8174,POINT (144.967 -37.8174)
2013,16,103938,103938,187 Flinders Lane MELBOURNE 3000,Melbourne (CBD),187 Flinders Lane MELBOURNE 3000,80,144.9684,-37.8164,POINT (144.9684 -37.8164)
2013,16,103938,103938,187 Flinders Lane MELBOURNE 3000,Melbourne (CBD),"Unit 10, Level 10, 187-0 Flinders Lane MELBOURNE 3000",180,144.9684,-37.8164,POINT (144.9684 -37.8164)
2013,16,104020,104020,150-162 Flinders Street MELBOURNE 3000,Melbourne (CBD),"Part Ground , 150-162 Flinders Street MELBOURNE 3000",1500,144.9694,-37.8165,POINT (144.9694 -37.8165)
2013,16,108532,108532,27-37 Russell Street MELBOURNE 3000,Melbourne (CBD),"Basement , 31 Russell Street MELBOURNE 3000",250,144.9692,-37.8160,POINT (144.9692 -37.816)
2013,17,103592,103592,11-37 Exhibition Street MELBOURNE 3000,Melbourne (CBD),"Level 2, 11 Exhibition Street MELBOURNE 3000",118,144.9717,-37.8155,POINT (144.9717 -37.8155)
2013,17,103921,103921,91-93 Flinders Lane MELBOURNE 3000,Melbourne (CBD),91 Flinders Lane MELBOURNE 3000,440,144.9712,-37.8155,POINT (144.9712 -37.8155)
2013,17,103922,103922,95-101 Flinders Lane MELBOURNE 3000,Melbourne (CBD),95-101 Flinders Lane MELBOURNE 3000,840,144.9711,-37.8155,POINT (144.9711 -37.8155)
2013,17,103924,103924,107-109 Flinders Lane MELBOURNE 3000,Melbourne (CBD),"Basement , 107 Flinders Lane MELBOURNE 3000",230,144.9708,-37.8156,POINT (144.9708 -37.8156)
2013,17,103925,103925,121-123 Flinders Lane MELBOURNE 3000,Melbourne (CBD),"Unit 1, Gnd & Bmt , 121 Flinders Lane MELBOURNE 3000",350,144.9705,-37.8157,POINT (144.9705 -37.8157)
2013,17,103926,103926,125-127 Flinders Lane MELBOURNE 3000,Melbourne (CBD),"Basement , 125 Flinders Lane MELBOURNE 3000",300,144.9704,-37.8157,POINT (144.9704 -37.8157)
2013,17,103928,103928,133-135 Flinders Lane MELBOURNE 3000,Melbourne (CBD),"Ground , 135 Flinders Lane MELBOURNE 3000",110,144.9702,-37.8157,POINT (144.9702 -37.8157)
2013,17,574438,574438,84-94 Flinders Street MELBOURNE 3000,Melbourne (CBD),Rear 88 Flinders Street MELBOURNE 3000,150,144.9717,-37.8158,POINT (144.9717 -37.8158)
2013,21,606461,606461,607-623 Collins Street MELBOURNE 3000,Melbourne (CBD),607-623 Collins Street MELBOURNE 3000,1500,144.9547,-37.8193,POINT (144.9547 -37.8193)
2013,23,102098,102098,415-417 Collins Street MELBOURNE 3000,Melbourne (CBD),"Basement , 415 Collins Street MELBOURNE 3000",131,144.9609,-37.8175,POINT (144.9609 -37.8175)
2013,23,102099,102099,419-429 Collins Street MELBOURNE 3000,Melbourne (CBD),"Gnd & Mezz , 425 Collins Street MELBOURNE 3000",911,144.9607,-37.8175,POINT (144.9607 -37.8175)
2013,23,106436,106436,54-60 Market Street MELBOURNE 3000,Melbourne (CBD),"Unit 1, Ground , 60 Market Street MELBOURNE 3000",370,144.9608,-37.8178,POINT (144.9608 -37.8178)
2013,23,106436,106436,54-60 Market Street MELBOURNE 3000,Melbourne (CBD),"Unit 2, Ground , 60 Market Street MELBOURNE 3000",370,144.9608,-37.8178,POINT (144.9608 -37.8178)
2013,24,103174,103174,55-57 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),"Basement , 55 Elizabeth Street MELBOURNE 3000",88,144.9641,-37.8170,POINT (144.9641 -37.817)
2013,25,101789,101789,252-254 Flinders Lane MELBOURNE 3000,Melbourne (CBD),"Mezzanine , 20A Flinders Lane MELBOURNE 3000",55,144.9656,-37.8166,POINT (144.9656 -37.8166)
2013,27,102064,102064,69-73 Collins Street MELBOURNE 3000,Melbourne (CBD),"Basement , 71 Collins Street MELBOURNE 3000",210,144.9713,-37.8143,POINT (144.9713 -37.8143)
2013,27,541562,102071,121-131 Collins Street MELBOURNE 3000,Melbourne (CBD),"Part UprGround , 121-131 Collins Street MELBOURNE 3000",400,144.9699,-37.8151,POINT (144.9699 -37.8151)
2013,27,597183,102071,121-131 Collins Street MELBOURNE 3000,Melbourne (CBD),"Part LwrGround , 121-131 Collins Street MELBOURNE 3000",600,144.9699,-37.8151,POINT (144.9699 -37.8151)
2013,31,102113,102113,546-566 Collins Street MELBOURNE 3000,Melbourne (CBD),"Shop 12, Ground , 546 Collins Street MELBOURNE 3000",80,144.9558,-37.8182,POINT (144.9558 -37.8182)
2013,32,102118,102118,480-490 Collins Street MELBOURNE 3000,Melbourne (CBD),"Unit 4, Ground , 480 Collins Street MELBOURNE 3000",80,144.9580,-37.8177,POINT (144.958 -37.8177)
2013,33,100727,100727,5-9 Bank Place MELBOURNE 3000,Melbourne (CBD),5-9 Bank Place MELBOURNE 3000,300,144.9603,-37.8168,POINT (144.9603 -37.8168)
2013,33,100730,100730,12-16 Bank Place MELBOURNE 3000,Melbourne (CBD),12-16 Bank Place MELBOURNE 3000,90,144.9606,-37.8165,POINT (144.9606 -37.8165)
2013,33,102123,102123,446-452 Collins Street MELBOURNE 3000,Melbourne (CBD),"Unit 1, Basement , 446-452 Collins Street MELBOURNE 3000",197,144.9594,-37.8173,POINT (144.9594 -37.8173)
2013,33,102124,102124,430-442 Collins Street MELBOURNE 3000,Melbourne (CBD),"Part Ground , 440 Collins Street MELBOURNE 3000",80,144.9598,-37.8170,POINT (144.9598 -37.817)
2013,33,105933,105933,425-427 Little Collins Street MELBOURNE 3000,Melbourne (CBD),"Ground , 427 Little Collins Street MELBOURNE 3000",170,144.9605,-37.8163,POINT (144.9605 -37.8163)
2013,33,105934,105934,429 Little Collins Street MELBOURNE 3000,Melbourne (CBD),429 Little Collins Street MELBOURNE 3000,117,144.9605,-37.8163,POINT (144.9605 -37.8163)
2013,33,105936,105936,433 Little Collins Street MELBOURNE 3000,Melbourne (CBD),433 Little Collins Street MELBOURNE 3000,145,144.9603,-37.8163,POINT (144.9603 -37.8163)
2013,33,105937,105937,435-443 Little Collins Street MELBOURNE 3000,Melbourne (CBD),"LwrGround , 25 Little Collins Street MELBOURNE 3000",200,144.9601,-37.8164,POINT (144.9601 -37.8164)
2013,33,108064,108064,85-91 Queen Street MELBOURNE 3000,Melbourne (CBD),"Basement , 85 Queen Street MELBOURNE 3000",230,144.9610,-37.8165,POINT (144.961 -37.8165)
2013,33,108065,108065,93-95 Queen Street MELBOURNE 3000,Melbourne (CBD),"Basement , 95 Queen Street MELBOURNE 3000",167,144.9610,-37.8164,POINT (144.961 -37.8164)
2013,33,108067,108067,103-105 Queen Street MELBOURNE 3000,Melbourne (CBD),"Basement , 105 Queen Street MELBOURNE 3000",140,144.9609,-37.8162,POINT (144.9609 -37.8162)
2013,33,110148,110148,98-110 William Street MELBOURNE 3000,Melbourne (CBD),98-110 William Street MELBOURNE 3000,280,144.9591,-37.8167,POINT (144.9591 -37.8167)
2013,35,102141,102141,280-292 Collins Street MELBOURNE 3000,Melbourne (CBD),"Basement , 290 Collins Street MELBOURNE 3000",450,144.9644,-37.8155,POINT (144.9644 -37.8155)
2013,35,109271,109271,125-133 Swanston Street MELBOURNE 3000,Melbourne (CBD),"Gnd & Bmt , 125 Swanston Street MELBOURNE 3000",800,144.9658,-37.8147,POINT (144.9658 -37.8147)
2013,36,102152,102152,162-168 Collins Street MELBOURNE 3000,Melbourne (CBD),"Shop , Basement , 162 Collins Street MELBOURNE 3000",620,144.9678,-37.8145,POINT (144.9678 -37.8145)
2013,37,102157,102157,90-98 Collins Street MELBOURNE 3000,Melbourne (CBD),"Shop 5, Ground , 90 Collins Street MELBOURNE 3000",112,144.9703,-37.8140,POINT (144.9703 -37.814)
2013,37,102158,102158,86-88 Collins Street MELBOURNE 3000,Melbourne (CBD),86A Collins Street MELBOURNE 3000,290,144.9706,-37.8139,POINT (144.9706 -37.8139)
2013,37,102158,102158,86-88 Collins Street MELBOURNE 3000,Melbourne (CBD),Part 86A-88 Collins Street MELBOURNE 3000,83,144.9706,-37.8139,POINT (144.9706 -37.8139)
2013,41,105948,105948,582-584 Little Collins Street MELBOURNE 3000,Melbourne (CBD),582-584 Little Collins Street MELBOURNE 3000,300,144.9554,-37.8174,POINT (144.9554 -37.8174)
2013,42,105392,105392,120-138 King Street MELBOURNE 3000,Melbourne (CBD),"Ground , 120 King Street MELBOURNE 3000",995,144.9564,-37.8170,POINT (144.9564 -37.817)
2013,43,101154,101154,483-501 Bourke Street MELBOURNE 3000,Melbourne (CBD),501 Bourke Street MELBOURNE 3000,410,144.9596,-37.8159,POINT (144.9596 -37.8159)
2013,43,105954,105954,422-428 Little Collins Street MELBOURNE 3000,Melbourne (CBD),"Front Mezzanine , 422 Little Collins Street MELBOURNE 3000",200,144.9603,-37.8159,POINT (144.9603 -37.8159)
2013,43,108068,108068,111-129 Queen Street MELBOURNE 3000,Melbourne (CBD),"Level 15, 123 Queen Street MELBOURNE 3000",200,144.9606,-37.8158,POINT (144.9606 -37.8158)
2013,43,108068,108068,111-129 Queen Street MELBOURNE 3000,Melbourne (CBD),"Ground , 113 Queen Street MELBOURNE 3000",100,144.9606,-37.8158,POINT (144.9606 -37.8158)
2013,43,108068,108068,111-129 Queen Street MELBOURNE 3000,Melbourne (CBD),123 Queen Street MELBOURNE 3000,170,144.9606,-37.8158,POINT (144.9606 -37.8158)
2013,43,108068,108068,111-129 Queen Street MELBOURNE 3000,Melbourne (CBD),113 Queen Street MELBOURNE 3000,940,144.9606,-37.8158,POINT (144.9606 -37.8158)
2013,43,108069,108069,131-141 Queen Street MELBOURNE 3000,Melbourne (CBD),"Unit 1, LwrGround , 131 Queen Street MELBOURNE 3000",527,144.9605,-37.8155,POINT (144.9605 -37.8155)
2013,45,105960,105960,318-322 Little Collins Street MELBOURNE 3000,Melbourne (CBD),"Level 2, 318-322 Little Collins Street MELBOURNE 3000",380,144.9640,-37.8149,POINT (144.964 -37.8149)
2013,46,101130,101130,193-199 Bourke Street MELBOURNE 3000,Melbourne (CBD),"Level 1, 193-199 Bourke Street MELBOURNE 3000",366,144.9676,-37.8132,POINT (144.9676 -37.8132)
2013,46,101136,101136,231-233 Bourke Street MELBOURNE 3000,Melbourne (CBD),"Level 1, 231-233 Bourke Street MELBOURNE 3000",303,144.9668,-37.8134,POINT (144.9668 -37.8134)
2013,46,105963,105963,196-212 Little Collins Street MELBOURNE 3000,Melbourne (CBD),212 Little Collins Street MELBOURNE 3000,50,144.9672,-37.8138,POINT (144.9672 -37.8138)
2013,46,105964,105964,188-194 Little Collins Street MELBOURNE 3000,Melbourne (CBD),10 Little Collins Street MELBOURNE 3000,150,144.9676,-37.8139,POINT (144.9676 -37.8139)
2013,46,108536,108536,115-127 Russell Street MELBOURNE 3000,Melbourne (CBD),115-127 Russell Street MELBOURNE 3000,414,144.9682,-37.8137,POINT (144.9682 -37.8137)
2013,46,109413,109413,146 Swanston Street MELBOURNE 3000,Melbourne (CBD),11 Swanston Street MELBOURNE 3000,90,144.9662,-37.8142,POINT (144.9662 -37.8142)
2013,46,111394,111394,16-30 Russell Place MELBOURNE 3000,Melbourne (CBD),16 Russell Place MELBOURNE 3000,60,144.9674,-37.8136,POINT (144.9674 -37.8136)
2013,47,101119,101119,137-141 Bourke Street MELBOURNE 3000,Melbourne (CBD),"Level 1, 137-141 Bourke Street MELBOURNE 3000",400,144.9692,-37.8128,POINT (144.9692 -37.8128)
2013,48,101109,101109,39-43 Bourke Street MELBOURNE 3000,Melbourne (CBD),41 Bourke Street MELBOURNE 3000,100,144.9720,-37.8119,POINT (144.972 -37.8119)
2013,48,101113,101113,59-63 Bourke Street MELBOURNE 3000,Melbourne (CBD),"Level 2, 59-63 Bourke Street MELBOURNE 3000",150,144.9716,-37.8121,POINT (144.9716 -37.8121)
2013,48,101116,101116,79-85 Bourke Street MELBOURNE 3000,Melbourne (CBD),"Level 1, 79 Bourke Street MELBOURNE 3000",300,144.9710,-37.8122,POINT (144.971 -37.8122)
2013,48,103626,103626,114-122 Exhibition Street MELBOURNE 3000,Melbourne (CBD),114-122 Exhibition Street MELBOURNE 3000,550,144.9712,-37.8129,POINT (144.9712 -37.8129)
2013,48,503031,503031,19-23 Meyers Place MELBOURNE 3000,Melbourne (CBD),"Ground , 19-23 Meyers Place MELBOURNE 3000",152,144.9721,-37.8122,POINT (144.9721 -37.8122)
2013,51,108963,108963,672-696 Bourke Street MELBOURNE 3000,Melbourne (CBD),"Basement 1, 688 Bourke Street MELBOURNE 3000",600,144.9536,-37.8166,POINT (144.9536 -37.8166)
2013,52,592048,592048,188-202 King Street MELBOURNE 3000,Melbourne (CBD),192-200 King Street MELBOURNE 3000,458,144.9556,-37.8155,POINT (144.9556 -37.8155)
2013,53,110145,110145,170-176 William Street MELBOURNE 3000,Melbourne (CBD),170 William Street MELBOURNE 3000,50,144.9582,-37.8149,POINT (144.9582 -37.8149)
2013,54,104653,104653,21-25 Hardware Lane MELBOURNE 3000,Melbourne (CBD),21-25 Hardware Lane MELBOURNE 3000,326,144.9613,-37.8141,POINT (144.9613 -37.8141)
2013,54,105852,105852,401-405 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),"LwrGround , 405 Little Bourke Street MELBOURNE 3000",250,144.9610,-37.8140,POINT (144.961 -37.814)
2013,54,109954,109954,15-19 Warburton Lane MELBOURNE 3000,Melbourne (CBD),"Level 1, 15-19 Warburton Lane MELBOURNE 3000",50,144.9618,-37.8138,POINT (144.9618 -37.8138)
2013,55,101193,101193,338-352 Bourke Street MELBOURNE 3000,Melbourne (CBD),"Part Level 3, 338-352 Bourke Street MELBOURNE 3000",400,144.9633,-37.8136,POINT (144.9633 -37.8136)
2013,55,109284,109284,191-205 Swanston Street MELBOURNE 3000,Melbourne (CBD),191-205 Swanston Street MELBOURNE 3000,200,144.9650,-37.8131,POINT (144.965 -37.8131)
2013,55,109284,109284,191-205 Swanston Street MELBOURNE 3000,Melbourne (CBD),"Mezzanine , 195-205 Swanston Street MELBOURNE 3000",200,144.9650,-37.8131,POINT (144.965 -37.8131)
2013,56,101202,101202,206-218 Bourke Street MELBOURNE 3000,Melbourne (CBD),"Part Level 2, 0-0 Bourke Street MELBOURNE 3000",80,144.9669,-37.8126,POINT (144.9669 -37.8126)
2013,56,101202,101202,206-218 Bourke Street MELBOURNE 3000,Melbourne (CBD),"Part Level 2, 206-0 Bourke Street MELBOURNE 3000",400,144.9669,-37.8126,POINT (144.9669 -37.8126)
2013,56,108538,108538,163-169 Russell Street MELBOURNE 3000,Melbourne (CBD),"Level 1, 163-165 Russell Street MELBOURNE 3000",350,144.9676,-37.8125,POINT (144.9676 -37.8125)
2013,57,101212,101212,152-158 Bourke Street MELBOURNE 3000,Melbourne (CBD),"Level 2, 2 Bourke Street MELBOURNE 3000",1500,144.9685,-37.8121,POINT (144.9685 -37.8121)
2013,57,101214,101214,146-150 Bourke Street MELBOURNE 3000,Melbourne (CBD),"Level 1, 146 Bourke Street MELBOURNE 3000",100,144.9687,-37.8124,POINT (144.9687 -37.8124)
2013,57,101216,101216,21-25 Croft Alley MELBOURNE 3000,Melbourne (CBD),21-25 Croft Alley MELBOURNE 3000,250,144.9691,-37.8121,POINT (144.9691 -37.8121)
2013,57,101217,101217,124-128 Bourke Street MELBOURNE 3000,Melbourne (CBD),"Ground , 124-128 Bourke Street MELBOURNE 3000",350,144.9693,-37.8121,POINT (144.9693 -37.8121)
2013,57,101218,101218,118-122 Bourke Street MELBOURNE 3000,Melbourne (CBD),"Level 1, 118-122 Bourke Street MELBOURNE 3000",72,144.9695,-37.8121,POINT (144.9695 -37.8121)
2013,57,101221,101221,94-96 Bourke Street MELBOURNE 3000,Melbourne (CBD),94-96 Bourke Street MELBOURNE 3000,450,144.9702,-37.8119,POINT (144.9702 -37.8119)
2013,57,106433,106433,18-24 Market Lane MELBOURNE 3000,Melbourne (CBD),"Level 1, 18 Market Lane MELBOURNE 3000",300,144.9694,-37.8118,POINT (144.9694 -37.8118)
2013,58,101238,101238,2-8 Bourke Street MELBOURNE 3000,Melbourne (CBD),2-8 Bourke Street MELBOURNE 3000,300,144.9727,-37.8112,POINT (144.9727 -37.8112)
2013,58,105657,105657,21 Liverpool Street MELBOURNE 3000,Melbourne (CBD),21 Liverpool Street MELBOURNE 3000,164,144.9713,-37.8112,POINT (144.9713 -37.8112)
2013,58,105828,105828,19-25 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),19 Little Bourke Street MELBOURNE 3000,300,144.9720,-37.8107,POINT (144.972 -37.8107)
